x,y,z,visible_cameras,nx,ny,nz
-73.6288,-51.8076,-31.2859,7.0000,0.9265,0.0002,0.3763
17.1830,-22.1552,78.1329,6.0000,-0.2097,-0.0009,-0.9778
40.4489,-35.8022,-69.0209,7.0000,-0.5044,0.0012,0.8635
-73.9115,-21.9852,30.6118,7.0000,0.9144,0.0005,-0.4048
-32.9432,-56.0251,-72.9023,7.0000,0.3762,-0.0015,0.9265
-79.3967,-27.3401,-9.8067,7.0000,0.9965,0.0014,0.0834
38.4636,11.4821,-70.1466,7.0000,-0.5042,0.0000,0.8636
-48.7228,6.7113,63.4515,7.0000,0.5730,-0.0024,-0.8196
26.1741,-9.4346,75.5971,6.0000,-0.3068,-0.0000,-0.9518
36.8829,-54.3366,70.9905,7.0000,-0.5032,-0.0010,-0.8642
-78.4250,10.2472,-15.7962,6.0000,0.9834,-0.0001,0.1812
79.2895,59.0136,-10.6386,6.0000,-0.9835,0.0035,0.1808
-77.6263,-16.1037,-19.3433,6.0000,0.9604,-0.0025,0.2788
71.3807,0.0210,-36.1219,7.0000,-0.8800,-0.0001,0.4750
41.2848,41.2406,-68.5242,7.0000,-0.5037,0.0001,0.8639
-67.0269,29.1061,-43.6737,7.0000,0.8211,0.0000,0.5708
25.4902,35.3051,75.8304,6.0000,-0.3075,-0.0001,-0.9515
-25.8893,-48.2152,75.6951,6.0000,0.2788,-0.0011,-0.9603
75.8791,48.8345,25.3449,6.0000,-0.9518,0.0006,-0.3067
5.8902,-45.2793,-79.7829,7.0000,-0.1114,-0.0000,0.9938
-63.8251,45.7111,48.2323,7.0000,0.7962,0.0012,-0.6051
35.0447,-49.2022,71.9157,7.0000,-0.4063,0.0015,-0.9137
-4.6302,-15.0254,79.8659,7.0000,0.0839,0.0005,-0.9965
78.6470,10.0821,-14.6508,6.0000,-0.9833,-0.0009,0.1819
25.9843,-51.3207,75.6625,6.0000,-0.3068,-0.0005,-0.9518
-8.6115,-30.4773,-79.5352,7.0000,0.0829,0.0007,0.9966
-79.1500,47.1905,11.6311,7.0000,0.9938,0.0017,-0.1113
-54.0180,-26.7232,59.0089,6.0000,0.6897,-0.0003,-0.7241
63.7531,5.0367,-48.3274,7.0000,-0.8189,-0.0011,0.5740
60.3522,-41.3937,-52.5130,6.0000,-0.7594,-0.0004,0.6506
-35.2840,56.5585,71.7986,7.0000,0.4776,0.0019,-0.8786
61.2304,-49.7601,51.4863,6.0000,-0.7485,0.0009,-0.6632
79.2619,-57.7178,10.8419,7.0000,-0.9935,-0.0003,-0.1136
79.9990,-12.1762,0.4050,7.0000,-0.9999,0.0007,-0.0146
47.7889,29.4858,64.1578,7.0000,-0.6029,0.0008,-0.7978
-76.9133,18.0760,-22.0077,6.0000,0.9609,-0.0003,0.2768
-14.0640,-33.4296,-78.7541,6.0000,0.1803,-0.0008,0.9836
-67.7193,25.0213,42.5921,7.0000,0.8628,-0.0011,-0.5056
79.6599,-8.9834,-7.3689,7.0000,-0.9965,-0.0005,0.0841
67.0557,56.1243,43.6294,7.0000,-0.8235,-0.0029,-0.5673
-42.7400,-55.9446,67.6261,7.0000,0.5542,0.0006,-0.8324
-58.8515,35.4100,-54.1895,6.0000,0.7475,0.0015,0.6642
4.3857,1.8561,79.8797,7.0000,-0.0124,0.0010,-0.9999
-62.3398,7.9752,50.1373,7.0000,0.7992,0.0010,-0.6011
32.5839,15.4707,73.0636,7.0000,-0.4055,0.0002,-0.9141
49.6316,53.1128,62.7432,7.0000,-0.6031,-0.0002,-0.7977
65.5408,-58.5187,45.8738,7.0000,-0.7980,0.0016,-0.6027
-57.9559,27.7112,55.1463,6.0000,0.7366,-0.0002,-0.6764
44.3353,48.0564,66.5912,7.0000,-0.6026,-0.0000,-0.7981
10.6413,50.9370,-79.2891,7.0000,-0.1110,-0.0002,0.9938
74.2279,40.6480,29.8366,7.0000,-0.9139,0.0002,-0.4059
-48.5254,36.9773,-63.6025,7.0000,0.5788,-0.0008,0.8155
78.7221,8.5371,-14.2419,6.0000,-0.9836,0.0004,0.1804
-70.1902,-7.9081,38.3840,7.0000,0.8636,0.0014,-0.5042
68.5643,17.9073,41.2182,7.0000,-0.8639,0.0005,-0.5036
-72.9837,-32.5951,32.7624,7.0000,0.9140,0.0008,-0.4056
75.3893,-59.2241,-26.7668,7.0000,-0.9271,0.0013,0.3749
-9.6698,34.3662,79.4134,7.0000,0.0826,-0.0001,-0.9966
54.2156,10.1152,-58.8275,6.0000,-0.6760,-0.0001,0.7369
78.6123,-57.3642,-14.8362,6.0000,-0.9832,-0.0005,0.1823
-79.9631,-15.7876,-2.4299,7.0000,0.9999,-0.0001,-0.0134
56.5629,20.4741,-56.5742,6.0000,-0.7233,0.0003,0.6906
77.7921,22.2352,18.6652,6.0000,-0.9779,-0.0001,-0.2091
-72.4150,16.9717,-34.0010,7.0000,0.8860,0.0008,0.4636
-44.0011,15.4155,-66.8124,7.0000,0.5681,-0.0005,0.8230
61.6013,40.7293,51.0419,7.0000,-0.7965,0.0004,-0.6047
70.7125,21.0528,37.4132,7.0000,-0.8639,0.0005,-0.5036
-14.4447,56.5110,78.6851,6.0000,0.1789,-0.0025,-0.9839
-6.3795,-47.9467,79.7452,7.0000,0.0859,0.0029,-0.9963
33.4766,10.3134,-72.6589,7.0000,-0.4059,0.0014,0.9139
74.4384,-0.8197,-29.3074,7.0000,-0.9265,-0.0008,0.3762
43.7497,56.6770,-66.9773,7.0000,-0.5805,-0.0011,0.8143
-12.3857,-58.8462,-79.0354,6.0000,0.1814,-0.0008,0.9834
-79.4488,-2.4487,-9.3749,7.0000,0.9965,-0.0008,0.0841
-63.3513,-26.7136,48.8529,7.0000,0.7981,0.0013,-0.6025
9.0063,-28.6785,-79.4914,7.0000,-0.1106,0.0019,0.9939
-35.9640,-8.5661,-71.4604,7.0000,0.4760,-0.0003,0.8795
79.7877,-9.8502,-5.8237,7.0000,-0.9965,-0.0005,0.0841
-30.1278,-22.5874,-74.1101,7.0000,0.3748,0.0011,0.9271
6.9548,53.5226,-79.6971,7.0000,-0.1110,-0.0002,0.9938
-10.0375,56.2033,79.3678,7.0000,0.0840,-0.0020,-0.9965
74.5025,6.5677,29.1440,7.0000,-0.9144,0.0003,-0.4049
42.0274,-17.9430,-68.0713,7.0000,-0.5039,-0.0011,0.8637
48.3798,-50.8506,63.7134,7.0000,-0.6024,-0.0012,-0.7982
-68.2284,-50.2861,-41.7718,7.0000,0.8201,0.0016,0.5723
-75.1120,-20.6016,27.5351,6.0000,0.9522,0.0010,-0.3056
-13.0920,-36.0092,-78.9215,6.0000,0.1803,-0.0008,0.9836
71.2137,27.6912,36.4501,7.0000,-0.8641,0.0002,-0.5032
-77.2488,-39.8201,20.7996,6.0000,0.9517,0.0001,-0.3070
-72.9807,43.7063,-32.7691,7.0000,0.9257,-0.0001,0.3783
10.6189,-42.6630,-79.2921,7.0000,-0.1111,-0.0003,0.9938
-79.2927,58.5843,-10.6146,6.0000,0.9832,-0.0029,0.1827
28.2759,-39.8165,-74.8363,7.0000,-0.4027,-0.0017,0.9153
37.4598,-40.4278,-70.6878,7.0000,-0.5037,0.0004,0.8639
-79.9676,-0.9778,-2.2783,7.0000,0.9999,0.0009,-0.0135
52.6557,-56.5837,60.2277,6.0000,-0.6631,0.0017,-0.7485
-76.8976,31.5100,-22.0625,6.0000,0.9607,0.0005,0.2776
13.2187,54.5673,-78.9004,6.0000,-0.2100,-0.0007,0.9777
-40.1259,38.9677,-69.2092,7.0000,0.4756,0.0001,0.8796
77.0566,-56.3992,21.5006,6.0000,-0.9512,-0.0031,-0.3087
-54.0752,-31.2739,-58.9565,6.0000,0.6642,0.0006,0.7476
53.0797,-9.0892,59.8544,6.0000,-0.6638,-0.0003,-0.7479
69.4307,29.1622,-39.7413,7.0000,-0.8801,-0.0016,0.4748
-69.8788,25.3831,-38.9480,7.0000,0.8795,-0.0002,0.4759
72.1725,-2.9070,-34.5127,7.0000,-0.8800,-0.0001,0.4750
-78.3030,49.4266,16.3900,6.0000,0.9781,-0.0001,-0.2083
-22.8961,-21.9030,-76.6536,6.0000,0.2790,-0.0009,0.9603
74.1896,14.7271,29.9316,7.0000,-0.9151,0.0001,-0.4033
-21.8483,-2.2879,-76.9588,6.0000,0.2778,0.0009,0.9606
-68.1280,35.7702,41.9354,7.0000,0.8623,-0.0005,-0.5064
-77.3967,-55.8613,20.2425,6.0000,0.9775,-0.0032,-0.2108
31.2849,-6.4180,-73.6292,7.0000,-0.4065,0.0001,0.9137
-79.0483,-21.1505,-12.3028,6.0000,0.9833,0.0014,0.1820
-13.5910,-15.7510,78.8371,6.0000,0.1807,0.0007,-0.9835
-41.5898,-10.8326,-68.3395,7.0000,0.5683,-0.0005,0.8228
76.3791,0.3389,23.7955,6.0000,-0.9514,0.0004,-0.3080
78.9961,-22.9652,12.6338,7.0000,-0.9937,-0.0007,-0.1124
30.6060,51.5375,73.9139,7.0000,-0.4032,-0.0020,-0.9151
-65.3479,4.8790,46.1482,7.0000,0.8128,0.0016,-0.5825
-9.1173,-51.9536,-79.4788,7.0000,0.0820,0.0005,0.9966
69.8614,10.9930,38.9794,7.0000,-0.8641,-0.0006,-0.5033
-77.7343,-26.0313,-18.9044,6.0000,0.9602,0.0002,0.2794
-68.6655,0.0812,41.0493,7.0000,0.8640,-0.0004,-0.5036
76.8534,-59.0045,22.2160,6.0000,-0.9512,-0.0031,-0.3087
-5.0155,-36.1972,79.8426,7.0000,0.0833,-0.0016,-0.9965
26.9140,7.1633,75.3368,6.0000,-0.3058,0.0008,-0.9521
-44.2430,-23.8942,66.6525,7.0000,0.5762,0.0001,-0.8173
-22.4825,58.7807,76.7759,6.0000,0.2767,0.0001,-0.9609
-25.4803,-14.5233,75.8337,6.0000,0.2788,0.0001,-0.9604
51.8946,-35.1908,-60.8848,6.0000,-0.6769,0.0011,0.7361
78.6486,-32.2589,-14.6425,6.0000,-0.9835,-0.0000,0.1809
49.5178,-21.0552,-62.8330,7.0000,-0.6040,0.0003,0.7970
-76.1644,-13.9772,-24.4742,6.0000,0.9604,-0.0025,0.2788
67.4635,-29.9887,42.9962,7.0000,-0.8639,-0.0009,-0.5036
-77.8185,-48.2519,-18.5550,6.0000,0.9604,-0.0001,0.2785
-79.0820,56.0765,-12.0847,6.0000,0.9832,-0.0029,0.1827
-5.3288,-15.7080,79.8223,7.0000,0.0839,0.0005,-0.9965
-8.9986,-21.0580,-79.4923,7.0000,0.0816,-0.0019,0.9967
75.8970,7.1483,25.2911,6.0000,-0.9515,-0.0012,-0.3075
72.3897,6.0386,34.0549,7.0000,-0.9144,0.0003,-0.4049
-8.1704,3.9351,-79.5817,7.0000,0.0853,0.0001,0.9964
7.1607,38.0091,-79.6789,7.0000,-0.1129,0.0006,0.9936
-15.7378,50.7832,-78.4367,6.0000,0.1802,0.0001,0.9836
78.7504,0.3469,-14.0846,6.0000,-0.9836,-0.0009,0.1801
79.8502,-35.8589,-4.8933,7.0000,-0.9964,-0.0018,0.0843
-77.1370,-40.2778,21.2103,6.0000,0.9517,0.0001,-0.3070
-28.3617,23.7502,74.8038,7.0000,0.3775,-0.0011,-0.9260
2.5917,58.0243,79.9580,7.0000,-0.0134,0.0010,-0.9999
23.9601,11.2959,-76.3277,6.0000,-0.3091,-0.0002,0.9510
64.8409,16.2113,46.8579,7.0000,-0.7982,-0.0015,-0.6023
48.1813,20.0673,63.8636,7.0000,-0.6028,-0.0010,-0.7979
-39.1111,55.1884,69.7877,7.0000,0.4764,-0.0003,-0.8792
38.2494,-44.3859,-70.2637,7.0000,-0.5037,0.0004,0.8639
67.7380,-53.5005,42.5624,7.0000,-0.8633,-0.0051,-0.5046
-57.2453,49.5642,55.8836,6.0000,0.7363,-0.0018,-0.6767
-78.3988,29.8880,-15.9258,6.0000,0.9835,-0.0016,0.1811
77.7359,57.1927,18.8979,6.0000,-0.9781,0.0018,-0.2081
69.2217,28.0746,-40.1044,7.0000,-0.8801,-0.0016,0.4748
0.8038,-17.6174,79.9960,7.0000,-0.0141,-0.0005,-0.9999
19.0562,49.6226,-77.6972,6.0000,-0.2100,-0.0007,0.9777
-79.9802,51.8692,-1.7796,7.0000,0.9999,-0.0005,-0.0153
62.4151,15.7608,-50.0435,6.0000,-0.7597,-0.0007,0.6503
-2.1456,1.5313,-79.9712,7.0000,-0.0136,-0.0001,0.9999
-33.7214,-51.2364,72.5456,7.0000,0.4778,0.0010,-0.8785
54.8996,-16.6734,58.1897,6.0000,-0.7066,-0.0001,-0.7077
79.6592,42.0906,-7.3763,7.0000,-0.9966,0.0003,0.0819
-79.9110,-2.5465,3.7716,7.0000,0.9999,0.0009,-0.0135
-63.3507,51.0163,48.8538,7.0000,0.7963,-0.0000,-0.6049
-79.8278,-41.0954,-5.2462,7.0000,0.9967,-0.0010,0.0817
10.3512,-28.1757,-79.3275,7.0000,-0.1106,0.0019,0.9939
66.3693,-45.5226,-44.6667,7.0000,-0.8181,0.0016,0.5751
-21.9770,42.1838,-76.9221,6.0000,0.2801,0.0018,0.9600
42.6875,-9.7187,67.6593,7.0000,-0.5038,-0.0001,-0.8638
67.6700,-3.9208,-42.6705,7.0000,-0.8329,-0.0007,0.5534
-49.7124,56.5995,-62.6792,6.0000,0.6633,0.0055,0.7484
-53.9299,-57.7147,59.0895,6.0000,0.6518,-0.0037,-0.7584
-78.3626,-50.7685,16.1029,6.0000,0.9775,0.0003,-0.2111
76.5827,-54.6009,-23.1320,6.0000,-0.9604,0.0003,0.2787
77.4235,5.3705,20.1394,6.0000,-0.9776,0.0014,-0.2103
-56.4371,-15.4305,56.6997,6.0000,0.6896,0.0017,-0.7242
-76.7219,-13.6036,22.6660,6.0000,0.9520,0.0001,-0.3060
-7.4646,3.5691,79.6510,7.0000,0.0833,-0.0004,-0.9965
62.0294,34.5826,50.5208,7.0000,-0.7976,-0.0015,-0.6032
-37.2067,-7.1662,-70.8213,7.0000,0.4760,-0.0003,0.8795
58.2768,44.3584,-54.8070,6.0000,-0.7236,-0.0013,0.6902
-64.6671,-2.4433,47.0974,7.0000,0.8125,0.0021,-0.5829
5.5094,-3.9623,-79.8101,7.0000,-0.1116,-0.0003,0.9938
1.4941,49.7925,-79.9860,7.0000,-0.0130,0.0017,0.9999
-66.1340,24.0937,-45.0144,7.0000,0.8203,0.0005,0.5719
28.6043,-44.4396,-74.7114,7.0000,-0.4027,-0.0017,0.9153
51.2225,35.4910,-61.4512,7.0000,-0.6025,0.0013,0.7981
-47.2827,20.0030,64.5318,7.0000,0.5741,0.0027,-0.8188
-6.9773,-28.0451,79.6952,7.0000,0.0829,0.0007,-0.9966
66.6188,58.7847,44.2937,7.0000,-0.7966,-0.0004,-0.6045
65.5386,25.0191,-45.8769,7.0000,-0.8183,0.0011,0.5748
21.5285,-49.0352,77.0488,6.0000,-0.3068,-0.0005,-0.9518
60.0000,35.6132,52.9151,6.0000,-0.7488,-0.0001,-0.6627
77.2816,-58.7031,20.6776,6.0000,-0.9512,-0.0031,-0.3087
-70.4227,-30.7314,-37.9558,7.0000,0.8802,-0.0007,0.4747
58.7958,-22.9583,-54.2499,6.0000,-0.7247,0.0016,0.6890
-9.6715,-46.5037,79.4132,7.0000,0.0859,0.0029,-0.9963
12.3163,38.6350,-79.0462,7.0000,-0.1129,0.0006,0.9936
-59.8247,42.8871,53.1131,6.0000,0.7361,-0.0015,-0.6769
67.1309,-16.1513,43.5136,7.0000,-0.8633,0.0019,-0.5048
16.4802,59.8764,-78.2841,6.0000,-0.2086,-0.0018,0.9780
-9.3174,-4.0398,79.4556,7.0000,0.0841,0.0002,-0.9965
-74.6860,53.1948,-28.6705,7.0000,0.9262,0.0023,0.3771
-33.3300,12.2828,-72.7263,7.0000,0.3769,-0.0009,0.9263
-71.9674,-32.2336,34.9384,7.0000,0.9140,0.0008,-0.4056
-77.7302,-15.8913,-18.9211,6.0000,0.9604,-0.0025,0.2788
10.5205,0.5552,79.3052,7.0000,-0.1128,-0.0010,-0.9936
77.3591,35.5262,-20.3857,6.0000,-0.9601,-0.0004,0.2796
-59.6968,0.2982,-53.2568,6.0000,0.7460,0.0014,0.6659
8.4070,7.6127,79.5570,7.0000,-0.1122,-0.0005,-0.9937
19.6495,45.6611,77.5493,6.0000,-0.2088,-0.0007,-0.9780
79.0265,41.6762,-12.4422,6.0000,-0.9834,-0.0001,0.1814
-79.8774,-15.6123,4.4275,7.0000,0.9999,-0.0001,-0.0134
32.7751,-56.2592,-72.9780,7.0000,-0.4029,-0.0000,0.9152
-79.9982,-18.8971,0.5415,7.0000,0.9999,-0.0001,-0.0134
28.8732,22.7303,-74.6079,7.0000,-0.4052,-0.0003,0.9142
-58.9892,28.0588,54.0395,6.0000,0.7366,-0.0002,-0.6764
-77.4067,-10.2718,-20.2039,6.0000,0.9603,-0.0001,0.2791
77.1252,8.5077,-21.2534,6.0000,-0.9607,0.0011,0.2777
79.9059,-38.8811,-3.8799,7.0000,-0.9964,0.0008,0.0849
38.7334,-19.6923,-69.9980,7.0000,-0.5039,-0.0011,0.8637
-11.5768,52.2566,79.1579,6.0000,0.1806,-0.0010,-0.9836
-63.6521,41.0803,48.4604,7.0000,0.7962,0.0012,-0.6051
55.9650,-33.5445,57.1657,6.0000,-0.7066,-0.0010,-0.7076
-40.1291,-39.6757,-69.2073,7.0000,0.4732,0.0009,0.8810
-79.2394,-16.6451,11.0052,7.0000,0.9938,-0.0012,-0.1110
0.6870,-9.1008,79.9970,7.0000,-0.0149,-0.0014,-0.9999
-76.9774,53.6589,21.7827,6.0000,0.9523,0.0028,-0.3053
-68.1047,-17.4925,-41.9732,7.0000,0.8216,0.0005,0.5700
75.7092,-39.9672,25.8479,6.0000,-0.9516,-0.0003,-0.3073
-75.5234,24.2745,26.3859,6.0000,0.9517,-0.0017,-0.3069
-66.2962,19.1631,44.7751,7.0000,0.8127,-0.0004,-0.5826
-7.1482,15.6613,-79.6800,7.0000,0.0848,0.0006,0.9964
-57.0133,8.6629,56.1203,6.0000,0.7365,-0.0006,-0.6764
-21.7138,-31.0378,76.9968,6.0000,0.2782,0.0009,-0.9605
-68.8413,-0.0406,40.7538,7.0000,0.8640,-0.0004,-0.5036
-79.9944,-34.1240,0.9455,7.0000,0.9999,0.0005,-0.0126
-48.5067,7.1398,63.6168,7.0000,0.5730,-0.0024,-0.8196
-67.4277,29.4000,-43.0523,7.0000,0.8211,0.0000,0.5708
-41.3220,29.2173,-68.5018,7.0000,0.4759,-0.0002,0.8795
-1.5919,45.2176,79.9842,7.0000,-0.0154,-0.0006,-0.9999
-6.7305,44.0364,79.7164,7.0000,0.0836,0.0011,-0.9965
45.2212,-50.5053,-65.9928,7.0000,-0.5824,-0.0001,0.8129
-78.4823,46.4897,15.5090,6.0000,0.9781,-0.0007,-0.2081
42.4577,-28.2250,-67.8037,7.0000,-0.5041,-0.0010,0.8636
5.9293,-45.8884,-79.7800,7.0000,-0.1114,-0.0000,0.9938
-33.7827,-52.4138,-72.5171,7.0000,0.4635,0.0012,0.8861
46.2522,58.5694,65.2743,7.0000,-0.6027,-0.0049,-0.7980
-45.5037,44.5827,65.7983,7.0000,0.5754,0.0015,-0.8179
-33.3621,-21.3624,72.7115,7.0000,0.3776,-0.0007,-0.9260
27.2177,-11.2140,-75.2276,6.0000,-0.3074,-0.0016,0.9516
-74.8344,-30.2170,28.2811,7.0000,0.9140,0.0008,-0.4056
-55.2072,9.5174,-57.8979,6.0000,0.6639,0.0009,0.7479
-42.4786,-28.4065,67.7906,7.0000,0.5553,0.0005,-0.8316
18.4519,-6.0362,-77.8430,6.0000,-0.2081,0.0001,0.9781
-49.9790,50.5631,-62.4668,6.0000,0.6636,-0.0003,0.7481
48.8895,47.1190,63.3231,7.0000,-0.6026,-0.0000,-0.7981
-79.5196,45.3362,8.7544,7.0000,0.9938,0.0017,-0.1113
37.7423,52.6302,-70.5374,7.0000,-0.5022,0.0030,0.8648
-29.8004,-31.2017,74.2424,7.0000,0.3773,0.0003,-0.9261
-25.8117,13.4303,75.7216,6.0000,0.2781,-0.0004,-0.9605
-69.5128,-59.7628,39.5975,7.0000,0.8641,0.0017,-0.5034
-79.9997,22.0281,-0.2229,7.0000,0.9999,-0.0012,-0.0117
79.4897,46.3006,-9.0211,7.0000,-0.9966,0.0003,0.0819
56.5208,-11.1278,-56.6163,6.0000,-0.7243,-0.0004,0.6895
79.4446,-42.2773,9.4103,7.0000,-0.9936,-0.0005,-0.1127
-68.6150,-22.9071,41.1336,7.0000,0.8628,-0.0025,-0.5055
14.4769,13.5892,-78.6792,6.0000,-0.2086,-0.0006,0.9780
16.4640,-42.0202,-78.2875,6.0000,-0.2077,0.0015,0.9782
79.6348,-2.4910,-7.6355,7.0000,-0.9964,0.0004,0.0842
15.7343,36.2927,-78.4374,6.0000,-0.2097,0.0003,0.9778
-35.8899,7.8939,-71.4976,7.0000,0.4752,0.0013,0.8799
59.4821,44.0617,-53.4965,6.0000,-0.7588,0.0004,0.6513
-72.0176,30.8766,34.8348,7.0000,0.9146,-0.0004,-0.4044
51.6104,7.8315,-61.1259,6.0000,-0.6774,-0.0002,0.7356
77.7163,52.5296,18.9783,6.0000,-0.9780,0.0008,-0.2087
74.0208,-14.3495,30.3466,7.0000,-0.9146,0.0003,-0.4045
80.0000,44.0374,-0.0032,7.0000,-0.9999,0.0007,-0.0136
31.4620,-44.4319,-73.5537,7.0000,-0.4027,-0.0017,0.9153
-15.2654,0.7514,78.5300,6.0000,0.1803,0.0010,-0.9836
-55.9445,-33.1317,-57.1858,6.0000,0.6642,0.0006,0.7476
-73.3539,29.0523,-31.9249,7.0000,0.9253,0.0023,0.3791
-69.2735,-1.6925,-40.0148,7.0000,0.8801,-0.0015,0.4749
-23.8605,43.5595,76.3589,6.0000,0.2784,0.0000,-0.9605
70.3858,-13.8683,-38.0242,7.0000,-0.8789,0.0001,0.4771
-42.3127,-35.2010,-67.8943,7.0000,0.5720,-0.0021,0.8203
-16.4973,-51.1564,-78.2805,6.0000,0.1813,0.0003,0.9834
4.7921,-40.5469,-79.8563,7.0000,-0.0130,-0.0006,0.9999
-51.5408,40.1320,-61.1846,6.0000,0.6629,0.0007,0.7487
67.1455,-4.8078,43.4911,7.0000,-0.8637,-0.0013,-0.5040
53.0567,10.5269,-59.8748,6.0000,-0.6760,-0.0001,0.7369
-17.3907,-51.9788,78.0869,6.0000,0.1828,-0.0006,-0.9832
-74.7817,-31.8451,-28.4200,7.0000,0.9255,0.0003,0.3787
38.0737,-52.2088,-70.3590,7.0000,-0.5042,0.0008,0.8636
24.9910,-5.2301,-75.9964,6.0000,-0.3087,0.0020,0.9512
-55.7534,-31.1296,57.3721,6.0000,0.6887,-0.0003,-0.7250
-79.5851,19.4555,-8.1368,7.0000,0.9965,0.0024,0.0838
-59.4772,-53.0889,-53.5020,6.0000,0.7473,-0.0004,0.6645
-78.2836,20.8668,16.4826,6.0000,0.9778,0.0010,-0.2095
65.1839,33.9416,46.3795,7.0000,-0.7976,-0.0015,-0.6032
-8.6532,-4.7151,79.5306,7.0000,0.0841,0.0002,-0.9965
76.1462,-50.9796,24.5308,6.0000,-0.9516,-0.0009,-0.3072
36.8617,-48.9823,-71.0015,7.0000,-0.5042,0.0008,0.8636
-75.7831,-15.3885,-25.6306,6.0000,0.9604,-0.0025,0.2788
-78.4503,31.8408,15.6701,6.0000,0.9780,0.0010,-0.2084
75.3055,26.5567,-27.0015,7.0000,-0.9259,0.0011,0.3777
-6.4219,39.2874,79.7418,7.0000,0.0826,-0.0001,-0.9966
-44.3682,-33.9150,66.5692,7.0000,0.5750,-0.0009,-0.8181
-79.8362,-55.6435,5.1170,7.0000,0.9937,-0.0005,-0.1122
-77.6059,-0.6791,-19.4250,6.0000,0.9607,0.0006,0.2776
35.7006,-52.7030,-71.5923,7.0000,-0.4029,-0.0000,0.9152
20.5275,-44.3923,77.3215,6.0000,-0.3068,0.0003,-0.9518
60.4775,-53.3651,-52.3687,6.0000,-0.7585,0.0017,0.6517
-59.1611,-53.0877,-53.8513,6.0000,0.7473,-0.0004,0.6645
79.6697,58.7679,7.2621,7.0000,-0.9937,-0.0011,-0.1125
-7.1742,34.0273,79.6777,7.0000,0.0826,-0.0001,-0.9966
32.8234,-43.1264,72.9563,7.0000,-0.4075,0.0009,-0.9132
-28.1502,-14.8711,-74.8837,7.0000,0.3761,0.0012,0.9266
-62.6018,27.8124,-49.8098,6.0000,0.7472,-0.0004,0.6646
26.0866,-0.4177,75.6273,6.0000,-0.3061,0.0005,-0.9520
-66.0897,-6.4582,45.0794,7.0000,0.8122,-0.0009,-0.5833
-8.7498,-16.1038,-79.5201,7.0000,0.0816,-0.0019,0.9967
77.4367,-9.2848,20.0888,6.0000,-0.9774,-0.0012,-0.2113
79.2033,3.8490,-11.2620,6.0000,-0.9836,0.0004,0.1804
79.7893,3.2695,-5.8022,7.0000,-0.9965,-0.0013,0.0833
-39.3022,-29.1537,-69.6802,7.0000,0.4733,0.0005,0.8809
79.3600,-4.5435,10.0993,7.0000,-0.9937,0.0016,-0.1125
-76.5310,6.7241,23.3026,6.0000,0.9520,-0.0002,-0.3062
74.7238,-54.4419,28.5718,7.0000,-0.9152,0.0035,-0.4030
7.5847,13.5364,79.6396,7.0000,-0.1127,0.0012,-0.9936
76.4449,8.9498,23.5834,6.0000,-0.9515,-0.0012,-0.3075
0.3136,3.2074,-79.9994,7.0000,-0.0134,-0.0017,0.9999
-54.5439,-58.2362,58.5232,6.0000,0.6901,-0.0024,-0.7237
78.4770,-46.3063,-15.5356,6.0000,-0.9833,-0.0003,0.1821
-57.3805,-6.7563,55.7447,6.0000,0.7364,-0.0006,-0.6765
-61.4208,42.9300,51.2590,7.0000,0.7962,0.0012,-0.6051
-26.3801,3.4171,75.5254,7.0000,0.3764,-0.0002,-0.9265
-79.9070,51.5655,3.8569,7.0000,0.9999,-0.0005,-0.0153
-79.6905,23.5736,-7.0301,7.0000,0.9965,0.0024,0.0838
-54.3850,59.7838,-58.6708,6.0000,0.6633,0.0055,0.7484
41.3650,-35.9002,68.4758,7.0000,-0.5034,-0.0013,-0.8640
40.8216,-52.6982,-68.8011,7.0000,-0.5044,-0.0004,0.8634
6.3495,53.3121,79.7476,7.0000,-0.1115,0.0003,-0.9938
-74.1997,57.8561,29.9065,7.0000,0.9147,-0.0026,-0.4040
-79.8264,36.9225,-5.2677,7.0000,0.9966,-0.0011,0.0824
57.1110,-5.9362,56.0209,6.0000,-0.7064,-0.0009,-0.7078
-44.0711,40.4093,66.7663,7.0000,0.5540,-0.0003,-0.8325
-1.3441,56.2404,79.9887,7.0000,-0.0134,0.0010,-0.9999
43.3270,-27.8626,-67.2515,7.0000,-0.5041,-0.0010,0.8636
76.9260,36.5211,21.9632,6.0000,-0.9521,-0.0013,-0.3056
-50.8856,-18.9306,-61.7305,6.0000,0.6657,-0.0002,0.7462
64.8883,-5.7929,46.7923,7.0000,-0.7990,0.0012,-0.6013
78.0132,6.6684,-17.7185,6.0000,-0.9836,0.0004,0.1804
61.0000,-17.5593,-51.7590,6.0000,-0.7590,-0.0011,0.6511
-35.0384,-20.2896,71.9188,7.0000,0.4761,0.0016,-0.8794
34.6320,58.2115,-72.1153,7.0000,-0.4016,0.0015,0.9158
79.9994,43.1151,-0.3193,7.0000,-0.9999,0.0007,-0.0136
-55.0117,-54.8011,58.0837,6.0000,0.6901,-0.0024,-0.7237
74.4832,53.7196,29.1933,7.0000,-0.9142,-0.0018,-0.4052
78.2557,-46.0241,16.6147,6.0000,-0.9782,0.0002,-0.2078
-70.1018,27.2262,-38.5452,7.0000,0.8795,-0.0002,0.4759
-41.5195,4.7481,68.3822,7.0000,0.5533,-0.0021,-0.8330
78.7714,11.6857,13.9668,6.0000,-0.9781,-0.0013,-0.2082
